timestamp,x,y,z,w
1582297595187703,-0.440857,0.807739,0.242188,-0.307495
1582297595209908,-0.440125,0.808105,0.24231,-0.307434
1582297595231079,-0.439453,0.808655,0.241943,-0.307312
1582297595247584,-0.439575,0.809204,0.240356,-0.306763
1582297595269674,-0.43988,0.810059,0.238098,-0.305908
1582297595291838,-0.439331,0.810547,0.237122,-0.306213
1582297595307385,-0.438782,0.810486,0.236389,-0.307739
1582297595330315,-0.438599,0.810974,0.233398,-0.30896
1582297595351459,-0.438538,0.811584,0.230591,-0.309509
1582297595367281,-0.438904,0.81189,0.228027,-0.310059
1582297595390213,-0.438293,0.812195,0.227539,-0.310608
1582297595411144,-0.437439,0.812622,0.227173,-0.310913
1582297595429086,-0.43811,0.812805,0.226135,-0.310303
1582297595449999,-0.438049,0.812561,0.227356,-0.310181
1582297595471389,-0.437378,0.812012,0.229553,-0.310791
1582297595487893,-0.436829,0.810974,0.231812,-0.312622
1582297595509834,-0.436646,0.811218,0.232849,-0.311401
1582297595530984,-0.435974,0.811829,0.233398,-0.310425
1582297595547733,-0.434631,0.812195,0.235229,-0.310059
1582297595569740,-0.433289,0.812317,0.237366,-0.309875
1582297595592629,-0.431519,0.812805,0.239441,-0.30957
1582297595607623,-0.429626,0.813354,0.241272,-0.309326
1582297595629684,-0.428223,0.813843,0.242615,-0.308899
1582297595652455,-0.427368,0.814575,0.242493,-0.308167
1582297595667456,-0.426147,0.815308,0.243225,-0.307434
1582297595690352,-0.424927,0.815186,0.2453,-0.3078
1582297595712299,-0.424255,0.815186,0.247437,-0.306946
1582297595727312,-0.42334,0.815674,0.249451,-0.305359
1582297595750214,-0.421936,0.815735,0.251831,-0.305054
1582297595779121,-0.421631,0.81604,0.251953,-0.304565
1582297595787285,-0.421997,0.815918,0.253784,-0.302917
1582297595810041,-0.421814,0.815552,0.254578,-0.303345
1582297595832039,-0.420898,0.815613,0.257263,-0.302429
1582297595846947,-0.420471,0.817444,0.255066,-0.299866
1582297595869872,-0.419495,0.817749,0.253723,-0.301575
1582297595892812,-0.420776,0.818665,0.249146,-0.301086
1582297595913901,-0.423523,0.819763,0.243347,-0.29895
1582297595929714,-0.426147,0.82019,0.239441,-0.297302
1582297595952705,-0.428101,0.82019,0.236572,-0.296814
1582297595974041,-0.429321,0.820251,0.234436,-0.296509
1582297595989727,-0.430176,0.820679,0.230835,-0.296997
1582297596013488,-0.431519,0.820679,0.229309,-0.296082
1582297596033891,-0.433533,0.820374,0.227051,-0.295654
1582297596050388,-0.435242,0.819397,0.227417,-0.295654
1582297596072338,-0.435974,0.819092,0.2276,-0.295288
1582297596093285,-0.436096,0.819214,0.227478,-0.294922
1582297596110247,-0.437317,0.819336,0.226318,-0.293579
1582297596132171,-0.438538,0.819397,0.224731,-0.292786
1582297596153623,-0.438965,0.819153,0.224487,-0.293152
1582297596170074,-0.439636,0.819031,0.22406,-0.292725
1582297596193009,-0.439697,0.81897,0.224121,-0.292786
1582297596214017,-0.439514,0.818909,0.224243,-0.293091
1582297596229971,-0.439941,0.818787,0.224304,-0.292725
1582297596252848,-0.440369,0.818787,0.224487,-0.292053
1582297596274029,-0.440552,0.818542,0.225037,-0.291931
1582297596290005,-0.44104,0.818481,0.22467,-0.291809
1582297596312687,-0.441345,0.818359,0.224365,-0.291809
1582297596333890,-0.441406,0.818115,0.224609,-0.292114
1582297596349735,-0.441589,0.818054,0.224854,-0.291992
1582297596372533,-0.441711,0.817932,0.224976,-0.291931
1582297596393516,-0.442017,0.81781,0.22522,-0.291687
1582297596410120,-0.442017,0.817627,0.225708,-0.29187
1582297596432371,-0.441711,0.8172,0.226929,-0.29248
1582297596453370,-0.441528,0.816956,0.227905,-0.292786
1582297596470272,-0.441528,0.816711,0.228577,-0.292786
1582297596475291,-0.441467,0.81665,0.229004,-0.292725
1582297596498596,-0.441345,0.816528,0.229614,-0.292847
1582297596520326,-0.441223,0.816345,0.230225,-0.293152
1582297596535299,-0.441223,0.816162,0.230713,-0.293213
1582297596558254,-0.441162,0.815918,0.231323,-0.293457
1582297596581018,-0.441162,0.815674,0.23175,-0.293762
1582297596595382,-0.441406,0.815552,0.231873,-0.29364
1582297596617930,-0.441284,0.815491,0.232117,-0.293823
1582297596640858,-0.441101,0.815247,0.232788,-0.29425
1582297596655940,-0.440979,0.815186,0.233032,-0.294495
1582297596677755,-0.440979,0.815186,0.232971,-0.294495
1582297596703639,-0.440918,0.815186,0.233093,-0.294495
1582297596715815,-0.440735,0.815063,0.233459,-0.2948
1582297596738107,-0.440674,0.815002,0.233826,-0.2948
1582297596760497,-0.440613,0.815002,0.23407,-0.2948
1582297596775513,-0.44043,0.815002,0.234314,-0.2948
1582297596797909,-0.440369,0.815063,0.234131,-0.294861
1582297596820519,-0.440369,0.815002,0.234192,-0.294922
1582297596835785,-0.440186,0.815125,0.23407,-0.294922
1582297596858431,-0.439819,0.815369,0.234009,-0.294922
1582297596889347,-0.439697,0.815613,0.233521,-0.294739
1582297596895128,-0.439392,0.815857,0.233215,-0.294861
1582297596918497,-0.438904,0.815979,0.233215,-0.295227
1582297596940499,-0.438538,0.816223,0.23291,-0.295349
1582297596956026,-0.438232,0.816467,0.232544,-0.29541
1582297596978148,-0.437866,0.816589,0.232422,-0.295593
1582297597000848,-0.437561,0.816711,0.232422,-0.295837
1582297597015851,-0.437317,0.816833,0.2323,-0.295898
1582297597037958,-0.437134,0.816956,0.232178,-0.295898
1582297597060811,-0.43689,0.817078,0.232117,-0.295959
1582297597075854,-0.436768,0.817322,0.231812,-0.295837
1582297597097805,-0.436768,0.817322,0.23175,-0.295837
1582297597120947,-0.436829,0.817444,0.231323,-0.295654
1582297597136492,-0.437012,0.817627,0.230713,-0.295471
1582297597158431,-0.437073,0.817627,0.230469,-0.295471
1582297597176086,-0.436951,0.817566,0.230713,-0.295715
1582297597196372,-0.436707,0.817383,0.231323,-0.296082
1582297597218641,-0.436401,0.8172,0.231995,-0.296509
1582297597236225,-0.436035,0.816956,0.232971,-0.296875
1582297597257182,-0.435669,0.816833,0.233826,-0.29718
1582297597278187,-0.435547,0.816772,0.234192,-0.297241
1582297597296056,-0.435547,0.816772,0.234131,-0.29718
1582297597317255,-0.435791,0.816895,0.233582,-0.296936
1582297597337946,-0.435852,0.816895,0.233521,-0.296936
1582297597355946,-0.435791,0.816895,0.233459,-0.297058
1582297597376849,-0.43573,0.817017,0.233154,-0.296997
1582297597397944,-0.435913,0.817139,0.232605,-0.296875
1582297597416260,-0.435852,0.817139,0.232544,-0.296936
1582297597444663,-0.435913,0.817017,0.232666,-0.297241
1582297597457824,-0.436096,0.816895,0.232605,-0.297241
1582297597475812,-0.436279,0.816956,0.2323,-0.297119
1582297597498602,-0.436401,0.817139,0.231628,-0.296936
1582297597518461,-0.436218,0.817261,0.231262,-0.297119
1582297597535923,-0.436096,0.817444,0.230896,-0.297119
1582297597559352,-0.436157,0.817688,0.230347,-0.296814
1582297597578358,-0.436401,0.817932,0.229553,-0.296448
1582297597596255,-0.436768,0.818054,0.228638,-0.296143
1582297597618193,-0.436951,0.818054,0.228088,-0.296204
1582297597638349,-0.436951,0.818054,0.228088,-0.296265
1582297597656183,-0.437012,0.817932,0.228149,-0.296509
1582297597678038,-0.436768,0.817749,0.228516,-0.297058
1582297597698150,-0.436279,0.817322,0.229675,-0.298035
1582297597715932,-0.435974,0.816956,0.230652,-0.298889
1582297597737889,-0.43573,0.81665,0.231018,-0.299805
1582297597757817,-0.435791,0.816589,0.229919,-0.300598
1582297597775926,-0.435974,0.816589,0.228516,-0.301392
1582297597798710,-0.43573,0.816101,0.22821,-0.303284
1582297597817910,-0.435242,0.815369,0.229004,-0.30542
1582297597835612,-0.434387,0.814514,0.230591,-0.307678
1582297597858562,-0.433777,0.814514,0.230652,-0.308533
1582297597878537,-0.433105,0.815063,0.229797,-0.308655
1582297597895634,-0.432251,0.815613,0.229248,-0.308899
1582297597918391,-0.430603,0.815796,0.230286,-0.309875
1582297597938642,-0.428284,0.815979,0.232117,-0.31134
1582297597956292,-0.426331,0.816711,0.232361,-0.311768
1582297597978284,-0.426025,0.818054,0.229919,-0.310547
1582297597998237,-0.426758,0.818909,0.227539,-0.309021
1582297598016132,-0.427307,0.819336,0.226379,-0.307983
1582297598038394,-0.427307,0.819336,0.226135,-0.308167
1582297598058461,-0.427734,0.819641,0.225037,-0.307495
1582297598075970,-0.428772,0.819885,0.223267,-0.306641
1582297598097911,-0.429993,0.820251,0.220825,-0.305786
1582297598119051,-0.431519,0.820801,0.217224,-0.304688
1582297598140958,-0.432556,0.821472,0.21344,-0.304077
1582297598157820,-0.433533,0.82196,0.210083,-0.303711
1582297598178739,-0.434204,0.822144,0.207947,-0.303772
1582297598200636,-0.43457,0.822205,0.206665,-0.304016
1582297598217598,-0.434692,0.822266,0.205994,-0.304138
1582297598238711,-0.435425,0.822266,0.204956,-0.303711
1582297598254768,-0.43634,0.822021,0.204529,-0.303345
1582297598277432,-0.437927,0.821533,0.203857,-0.302917
1582297598298578,-0.439392,0.820679,0.203247,-0.303528
1582297598315329,-0.440796,0.819946,0.201904,-0.304321
1582297598337277,-0.442017,0.819214,0.201294,-0.304993
1582297598358508,-0.443115,0.818237,0.20166,-0.305725
1582297598375171,-0.443665,0.816956,0.20343,-0.307129
1582297598397372,-0.444641,0.815918,0.204529,-0.307861
1582297598419113,-0.44635,0.814819,0.204895,-0.307861
1582297598434016,-0.447571,0.813293,0.206848,-0.308838
1582297598457158,-0.448853,0.81134,0.209778,-0.310181
1582297598480135,-0.449829,0.808777,0.214355,-0.312317
1582297598493854,-0.450684,0.805786,0.219849,-0.315002
1582297598517786,-0.451294,0.802734,0.22522,-0.318115
1582297598539784,-0.452148,0.80072,0.227966,-0.320007
1582297598560751,-0.453064,0.799255,0.229431,-0.321228
1582297598577627,-0.453491,0.798157,0.230774,-0.322449
1582297598599722,-0.453674,0.797241,0.231812,-0.323792
1582297598614528,-0.454407,0.796387,0.231873,-0.32489
1582297598637821,-0.454834,0.795654,0.2323,-0.325806
1582297598659407,-0.454773,0.794983,0.233521,-0.326416
1582297598674583,-0.45459,0.79425,0.235352,-0.327209
1582297598697611,-0.455078,0.793579,0.237,-0.327087
1582297598720307,-0.455383,0.792847,0.239014,-0.326965
1582297598734223,-0.454407,0.792175,0.241821,-0.327942
1582297598757159,-0.453735,0.791809,0.243713,-0.328247
1582297598786229,-0.453308,0.791687,0.244507,-0.328613
1582297598794046,-0.453369,0.791626,0.24408,-0.328918
1582297598817051,-0.453918,0.791748,0.242554,-0.329041
1582297598839991,-0.454529,0.79187,0.240662,-0.329163
1582297598853956,-0.455017,0.792358,0.238708,-0.328735
1582297598877831,-0.455322,0.792358,0.238098,-0.328857
1582297598900079,-0.454163,0.792053,0.23938,-0.3302
1582297598920876,-0.452332,0.790649,0.243469,-0.333191
1582297598943651,-0.449097,0.788513,0.24939,-0.338135
1582297598959858,-0.44696,0.786621,0.252686,-0.342957
1582297598981554,-0.450134,0.784241,0.252258,-0.344543
1582297598998510,-0.459351,0.779419,0.25177,-0.343689
1582297599019826,-0.470825,0.772888,0.252625,-0.342285
1582297599041431,-0.484314,0.76416,0.251343,-0.343872
1582297599058510,-0.501587,0.751099,0.251892,-0.347534
1582297599080304,-0.523804,0.732849,0.251709,-0.35376
1582297599101227,-0.546753,0.712585,0.254822,-0.358215
1582297599117185,-0.567688,0.689941,0.260559,-0.365845
1582297599140185,-0.590271,0.665039,0.263794,-0.373779
1582297599161227,-0.614624,0.63916,0.261719,-0.381042
1582297599177021,-0.641479,0.611938,0.256287,-0.385193
1582297599200004,-0.668884,0.582092,0.25238,-0.387329
1582297599221389,-0.693542,0.550171,0.251648,-0.391174
1582297599237121,-0.714966,0.516907,0.252014,-0.397644
1582297599260102,-0.735413,0.482971,0.250244,-0.404175
1582297599280911,-0.755493,0.447998,0.246155,-0.409851
1582297599296749,-0.774475,0.411987,0.241272,-0.414978
1582297599320086,-0.79248,0.375122,0.237366,-0.418274
1582297599341584,-0.809814,0.337646,0.233765,-0.419067
1582297599356726,-0.825256,0.298584,0.22998,-0.420593
1582297599379532,-0.838806,0.258484,0.225708,-0.422668
1582297599402645,-0.850342,0.217529,0.221375,-0.425049
1582297599416442,-0.859192,0.175781,0.217224,-0.428711
1582297599440319,-0.865662,0.134338,0.213501,-0.432556
1582297599462264,-0.87146,0.0953369,0.209961,-0.432983
1582297599476392,-0.876221,0.0578003,0.207031,-0.431335
1582297599500165,-0.880798,0.0220337,0.204224,-0.426697
1582297599522216,-0.884338,-0.0114746,0.201782,-0.420959
1582297599543049,-0.886292,-0.0419922,0.198914,-0.416199
1582297599560005,-0.887756,-0.0700684,0.195862,-0.410706
1582297599582944,-0.888672,-0.0963745,0.193054,-0.404724
1582297599604086,-0.88855,-0.120422,0.190613,-0.399597
1582297599619846,-0.887512,-0.141174,0.187988,-0.396362
1582297599642779,-0.887207,-0.158569,0.183472,-0.392578
1582297599663944,-0.886902,-0.173767,0.179871,-0.388489
1582297599679728,-0.886108,-0.186707,0.177368,-0.385437
1582297599702691,-0.885559,-0.196594,0.175903,-0.382446
1582297599723778,-0.885315,-0.203735,0.174683,-0.379883
1582297599739717,-0.885071,-0.209167,0.173279,-0.378052
1582297599762522,-0.885132,-0.212769,0.172729,-0.376221
1582297599783596,-0.885559,-0.214539,0.171875,-0.374573
1582297599800362,-0.886292,-0.215515,0.170776,-0.372681
1582297599822607,-0.887512,-0.215881,0.170471,-0.369812
1582297599843303,-0.888733,-0.215088,0.171326,-0.366943
1582297599860199,-0.889404,-0.214111,0.171936,-0.36554
1582297599882143,-0.890076,-0.213013,0.173096,-0.364014
1582297599904136,-0.89093,-0.211365,0.174683,-0.362122
1582297599920038,-0.891418,-0.209106,0.176208,-0.36145
1582297599942982,-0.892029,-0.206238,0.177917,-0.360718
1582297599963978,-0.892883,-0.202271,0.179443,-0.360229
1582297599979883,-0.893738,-0.19751,0.180176,-0.360291
1582297600002813,-0.894043,-0.193176,0.180847,-0.361633
1582297600023974,-0.894531,-0.189392,0.182312,-0.361633
1582297600039723,-0.895325,-0.186035,0.184998,-0.360107
1582297600062659,-0.89563,-0.18219,0.187378,-0.360107
1582297600083879,-0.895447,-0.178589,0.190491,-0.360718
1582297600099631,-0.894958,-0.175171,0.19342,-0.361877
1582297600122511,-0.895386,-0.172119,0.198303,-0.35968
1582297600143486,-0.89563,-0.167908,0.203857,-0.357971
1582297600159400,-0.896118,-0.16156,0.209961,-0.356201
1582297600182551,-0.896851,-0.153687,0.216797,-0.35376
1582297600203785,-0.897217,-0.14502,0.223694,-0.352173
1582297600220232,-0.897766,-0.135254,0.229736,-0.350708
1582297600242184,-0.898621,-0.124573,0.235718,-0.348511
1582297600263625,-0.899902,-0.111816,0.24115,-0.345764
1582297600279073,-0.901672,-0.0969238,0.246887,-0.341675
1582297600302184,-0.903015,-0.0802612,0.252197,-0.338501
1582297600323951,-0.905762,-0.0618286,0.256775,-0.331543
1582297600338913,-0.908997,-0.0393066,0.259705,-0.323608
1582297600362857,-0.910339,-0.0134277,0.261169,-0.320862
1582297600384796,-0.909851,0.0151978,0.261536,-0.321899
1582297600398942,-0.908508,0.045105,0.261719,-0.322754
1582297600422718,-0.906311,0.076416,0.262085,-0.322632
1582297600444639,-0.902222,0.109009,0.261963,-0.32489
1582297600459590,-0.895874,0.139282,0.262207,-0.330627
1582297600482530,-0.889221,0.167969,0.262207,-0.335266
1582297600504570,-0.881531,0.195679,0.263123,-0.339783
1582297600526412,-0.87146,0.221558,0.264954,-0.348328
1582297600542437,-0.860046,0.244629,0.268799,-0.358215
1582297600565308,-0.850891,0.266113,0.272949,-0.361572
1582297600586468,-0.844727,0.289673,0.275513,-0.355835
1582297600602215,-0.840454,0.316223,0.274048,-0.34436
1582297600625150,-0.839966,0.339844,0.268982,-0.326538
1582297600646442,-0.843201,0.358887,0.260193,-0.304138
1582297600662098,-0.844177,0.378479,0.250427,-0.285339
1582297600684997,-0.840881,0.400208,0.243896,-0.270691
1582297600706141,-0.833679,0.423645,0.241394,-0.25946
1582297600722886,-0.824036,0.447632,0.240967,-0.250122
1582297600744834,-0.812622,0.470825,0.241028,-0.244751
1582297600773950,-0.799561,0.492737,0.240356,-0.245361
1582297600782726,-0.78479,0.511902,0.241638,-0.252258
1582297600804725,-0.768188,0.530457,0.245667,-0.260986
1582297600825659,-0.750061,0.55011,0.251587,-0.267517
1582297600842570,-0.730957,0.571106,0.257813,-0.270325
1582297600864689,-0.711792,0.592834,0.263123,-0.269531
1582297600886514,-0.691772,0.614441,0.267822,-0.268738
1582297600902706,-0.670349,0.635193,0.272766,-0.269775
1582297600925346,-0.648193,0.654846,0.277283,-0.272278
1582297600946478,-0.625732,0.673828,0.28125,-0.274414
1582297600962250,-0.603577,0.692444,0.284302,-0.274658
1582297600985248,-0.581055,0.710144,0.286621,-0.275513
1582297601006342,-0.55835,0.725708,0.289612,-0.27887
1582297601022207,-0.536743,0.739563,0.292419,-0.281799
1582297601045025,-0.516724,0.752563,0.295532,-0.281433
1582297601066021,-0.497314,0.763428,0.301819,-0.280579
1582297601081933,-0.47876,0.770874,0.311584,-0.281799
1582297601105981,-0.460266,0.776184,0.323914,-0.284241
1582297601125952,-0.441772,0.77948,0.337952,-0.288086
1582297601142056,-0.424194,0.78125,0.353149,-0.291443
1582297601164823,-0.408447,0.783386,0.36499,-0.29364
1582297601185706,-0.394836,0.786682,0.372437,-0.294006
1582297601201614,-0.381653,0.789734,0.378357,-0.295776
1582297601224545,-0.369385,0.792419,0.381104,-0.300598
1582297601246486,-0.360718,0.794312,0.379211,-0.308411
1582297601261493,-0.358398,0.796997,0.374146,-0.310425
1582297601284568,-0.355957,0.796021,0.381287,-0.306946
1582297601307327,-0.360291,0.795593,0.383545,-0.300171
1582297601330268,-0.363281,0.790894,0.387146,-0.30426
1582297601345223,-0.372681,0.790283,0.378662,-0.305237
1582297601367403,-0.38147,0.792786,0.366699,-0.30249
1582297601382129,-0.385925,0.794922,0.358826,-0.300537
1582297601405123,-0.389343,0.796021,0.35199,-0.301392
1582297601427043,-0.392822,0.796692,0.344482,-0.303772
1582297601448944,-0.396667,0.797546,0.337097,-0.304749
1582297601464905,-0.401978,0.796997,0.331482,-0.305359
1582297601487848,-0.408936,0.793762,0.330078,-0.306091
1582297601508964,-0.417419,0.788452,0.331543,-0.306885
1582297601524758,-0.425476,0.784058,0.332153,-0.306396
1582297601531080,-0.431641,0.780579,0.332825,-0.305908
1582297601552719,-0.437683,0.777283,0.333252,-0.305298
1582297601570630,-0.437866,0.777893,0.334839,-0.301697
1582297601591047,-0.433289,0.778748,0.338196,-0.302429
1582297601612646,-0.427673,0.780579,0.339783,-0.303894
1582297601630459,-0.421265,0.781677,0.341553,-0.307983
1582297601650636,-0.41626,0.782715,0.342468,-0.311096
1582297601673405,-0.414246,0.784424,0.340393,-0.311768
1582297601690828,-0.416809,0.786865,0.333801,-0.309326
1582297601710306,-0.421875,0.789185,0.324219,-0.306763
